2025-03-06 11:36:57,423 - INFO - Starting the Game with a Board 5 x 5. Sequence: 5
2025-03-06 12:49:01,936 - INFO -           - Piece: I at Position: (2, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,936 - INFO -             [1]
2025-03-06 12:49:01,936 - INFO -             [1]
2025-03-06 12:49:01,936 - INFO -             [1]
2025-03-06 12:49:01,936 - INFO -           - Piece: I at Position: (2, 4) (Cost: 36, Heuristic: 10), victory
2025-03-06 12:49:01,937 - INFO -             [1]
2025-03-06 12:49:01,937 - INFO -             [1]
2025-03-06 12:49:01,937 - INFO -             [1]
2025-03-06 12:49:01,937 - INFO -         - Piece: L_180 at Position: (2, 3) (Cost: 39, Heuristic: 10), None
2025-03-06 12:49:01,937 - INFO -           [1, 1]
2025-03-06 12:49:01,937 - INFO -           [0, 1]
2025-03-06 12:49:01,937 - INFO -           [0, 1]
2025-03-06 12:49:01,937 - INFO -           - Piece: I at Position: (0, 0) (Cost: 26, Heuristic: 0), victory
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,938 - INFO -           - Piece: I at Position: (0, 4) (Cost: 26, Heuristic: 0), victory
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,938 - INFO -           - Piece: I at Position: (1, 0) (Cost: 26, Heuristic: 0), victory
2025-03-06 12:49:01,938 - INFO -             [1]
2025-03-06 12:49:01,939 - INFO -             [1]
2025-03-06 12:49:01,939 - INFO -             [1]
2025-03-06 12:49:01,939 - INFO -           - Piece: I at Position: (1, 4) (Cost: 26, Heuristic: 0), victory
2025-03-06 12:49:01,939 - INFO -             [1]
2025-03-06 12:49:01,939 - INFO -             [1]
2025-03-06 12:49:01,939 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -           - Piece: I at Position: (2, 0) (Cost: 26, Heuristic: 0), victory
2025-03-06 12:49:01,940 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -           - Piece: I at Position: (2, 2) (Cost: 36, Heuristic: 0), victory
2025-03-06 12:49:01,940 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -             [1]
2025-03-06 12:49:01,940 - INFO -           - Piece: I at Position: (2, 4) (Cost: 26, Heuristic: 0), victory
2025-03-06 12:49:01,941 - INFO -             [1]
2025-03-06 12:49:01,941 - INFO -             [1]
2025-03-06 12:49:01,941 - INFO -             [1]
2025-03-06 12:49:01,941 - INFO -       - Piece: L_180 at Position: (1, 3) (Cost: 48, Heuristic: 20), None
2025-03-06 12:49:01,941 - INFO -         [2, 1]
2025-03-06 12:49:01,941 - INFO -         [0, 1]
2025-03-06 12:49:01,942 - INFO -         [0, 1]
2025-03-06 12:49:01,942 - INFO -         - Piece: L_180 at Position: (2, 1) (Cost: 34, Heuristic: 0), None
2025-03-06 12:49:01,942 - INFO -           [1, 1]
2025-03-06 12:49:01,942 - INFO -           [0, 1]
2025-03-06 12:49:01,942 - INFO -           [0, 1]
2025-03-06 12:49:01,942 - INFO -           - Piece: I at Position: (0, 0) (Cost: 41, Heuristic: 20), victory
2025-03-06 12:49:01,942 - INFO -             [1]
2025-03-06 12:49:01,942 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -           - Piece: I at Position: (1, 0) (Cost: 46, Heuristic: 20), victory
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -           - Piece: I at Position: (2, 0) (Cost: 21, Heuristic: 0), victory
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,943 - INFO -             [1]
2025-03-06 12:49:01,944 - INFO -           - Piece: I at Position: (2, 3) (Cost: 31, Heuristic: 0), victory
2025-03-06 12:49:01,944 - INFO -             [1]
2025-03-06 12:49:01,944 - INFO -             [1]
2025-03-06 12:49:01,944 - INFO -             [1]
2025-03-06 12:49:01,944 - INFO -         - Piece: L_180 at Position: (2, 2) (Cost: 34, Heuristic: 0), None
2025-03-06 12:49:01,945 - INFO -           [1, 1]
2025-03-06 12:49:01,945 - INFO -           [0, 1]
2025-03-06 12:49:01,945 - INFO -           [0, 1]
2025-03-06 12:49:01,945 - INFO -           - Piece: I at Position: (0, 0) (Cost: 31, Heuristic: 20), victory
2025-03-06 12:49:01,945 - INFO -             [1]
2025-03-06 12:49:01,946 - INFO -             [1]
2025-03-06 12:49:01,946 - INFO -             [1]
2025-03-06 12:49:01,946 - INFO -           - Piece: I at Position: (1, 0) (Cost: 36, Heuristic: 20), victory
2025-03-06 12:49:01,946 - INFO -             [1]
2025-03-06 12:49:01,947 - INFO -             [1]
2025-03-06 12:49:01,947 - INFO -             [1]
2025-03-06 12:49:01,947 - INFO -           - Piece: I at Position: (2, 0) (Cost: 21, Heuristic: 0), victory
2025-03-06 12:49:01,947 - INFO -             [1]
2025-03-06 12:49:01,947 - INFO -             [1]
2025-03-06 12:49:01,948 - INFO -             [1]
2025-03-06 12:49:01,948 - INFO -     - Piece: Z at Position: (1, 2) (Cost: 27, Heuristic: 0), defeat
2025-03-06 12:49:01,948 - INFO -       [1, 1, 0]
2025-03-06 12:49:01,948 - INFO -       [0, 1, 1]
2025-03-06 12:49:01,948 - INFO -     - Piece: Z at Position: (2, 2) (Cost: 37, Heuristic: 0), None
2025-03-06 12:49:01,948 - INFO -       [1, 1, 0]
2025-03-06 12:49:01,948 - INFO -       [0, 1, 1]
2025-03-06 12:49:01,949 - INFO -       - Piece: L_180 at Position: (0, 3) (Cost: 53, Heuristic: 20), None
2025-03-06 12:49:01,949 - INFO -         [2, 1]
2025-03-06 12:49:01,949 - INFO -         [0, 1]
2025-03-06 12:49:01,949 - INFO -         [0, 1]
2025-03-06 12:49:01,949 - INFO -         - Piece: L_180 at Position: (0, 0) (Cost: 69, Heuristic: 10), None
2025-03-06 12:49:01,950 - INFO -           [1, 1]
2025-03-06 12:49:01,950 - INFO -           [0, 1]
2025-03-06 12:49:01,950 - INFO -           [0, 1]
2025-03-06 12:49:01,950 - INFO -           - Piece: I at Position: (0, 1) (Cost: 41, Heuristic: 0), victory
2025-03-06 12:49:01,950 - INFO -             [1]
2025-03-06 12:49:01,950 - INFO -             [1]
2025-03-06 12:49:01,951 - INFO -             [1]
2025-03-06 12:49:01,951 - INFO -           - Piece: I at Position: (0, 2) (Cost: 41, Heuristic: 0), victory
2025-03-06 12:49:01,951 - INFO -             [1]
2025-03-06 12:49:01,951 - INFO -             [1]
2025-03-06 12:49:01,951 - INFO -             [1]
2025-03-06 12:49:01,952 - INFO -           - Piece: I at Position: (1, 0) (Cost: 51, Heuristic: 0), victory
2025-03-06 12:49:01,952 - INFO -             [1]
2025-03-06 12:49:01,952 - INFO -             [1]
2025-03-06 12:49:01,952 - INFO -             [1]
2025-03-06 12:49:01,952 - INFO -           - Piece: I at Position: (1, 1) (Cost: 41, Heuristic: 0), victory
2025-03-06 12:49:01,953 - INFO -             [1]
2025-03-06 12:49:01,953 - INFO -             [1]
2025-03-06 12:49:01,953 - INFO -             [1]
2025-03-06 12:49:01,953 - INFO -           - Piece: I at Position: (1, 2) (Cost: 41, Heuristic: 0), victory
2025-03-06 12:49:01,953 - INFO -             [1]
2025-03-06 12:49:01,953 - INFO -             [1]
2025-03-06 12:49:01,954 - INFO -             [1]
2025-03-06 12:49:01,954 - INFO -           - Piece: I at Position: (2, 0) (Cost: 51, Heuristic: 0), victory
2025-03-06 12:49:01,954 - INFO -             [1]
2025-03-06 12:49:01,954 - INFO -             [1]
2025-03-06 12:49:01,955 - INFO -             [1]
2025-03-06 12:49:01,955 - INFO -           - Piece: I at Position: (2, 1) (Cost: 36, Heuristic: 0), victory
2025-03-06 12:49:01,955 - INFO -             [1]
2025-03-06 12:49:01,955 - INFO -             [1]
2025-03-06 12:49:01,955 - INFO -             [1]
2025-03-06 12:49:01,955 - INFO -           - Piece: I at Position: (2, 2) (Cost: 36, Heuristic: 0), victory
2025-03-06 12:49:01,956 - INFO -             [1]
2025-03-06 12:49:01,956 - INFO -             [1]
2025-03-06 12:49:01,956 - INFO -             [1]
2025-03-06 12:49:01,956 - INFO -         - Piece: L_180 at Position: (0, 1) (Cost: 24, Heuristic: 0), None
2025-03-06 12:49:01,956 - INFO -           [1, 1]
2025-03-06 12:49:01,956 - INFO -           [0, 1]
2025-03-06 12:49:01,956 - INFO -           [0, 1]
2025-03-06 12:49:01,956 - INFO -           - Piece: I at Position: (0, 0) (Cost: 26, Heuristic: 20), victory
2025-03-06 12:49:01,956 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -           - Piece: I at Position: (1, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -           - Piece: I at Position: (2, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,957 - INFO -             [1]
2025-03-06 12:49:01,958 - INFO -             [1]
2025-03-06 12:49:01,958 - INFO -         - Piece: L_180 at Position: (1, 1) (Cost: 24, Heuristic: 0), None
2025-03-06 12:49:01,958 - INFO -           [1, 1]
2025-03-06 12:49:01,958 - INFO -           [0, 1]
2025-03-06 12:49:01,958 - INFO -           [0, 1]
2025-03-06 12:49:01,958 - INFO -           - Piece: I at Position: (0, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,958 - INFO -             [1]
2025-03-06 12:49:01,958 - INFO -             [1]
2025-03-06 12:49:01,958 - INFO -             [1]
2025-03-06 12:49:01,959 - INFO -           - Piece: I at Position: (1, 0) (Cost: 31, Heuristic: 10), victory
2025-03-06 12:49:01,959 - INFO -             [1]
2025-03-06 12:49:01,959 - INFO -             [1]
2025-03-06 12:49:01,959 - INFO -             [1]
2025-03-06 12:49:01,959 - INFO -           - Piece: I at Position: (2, 0) (Cost: 31, Heuristic: 10), victory
2025-03-06 12:49:01,959 - INFO -             [1]
2025-03-06 12:49:01,960 - INFO -             [1]
2025-03-06 12:49:01,960 - INFO -             [1]
2025-03-06 12:49:01,960 - INFO -         - Piece: L_180 at Position: (2, 1) (Cost: 29, Heuristic: 0), None
2025-03-06 12:49:01,960 - INFO -           [1, 1]
2025-03-06 12:49:01,960 - INFO -           [0, 1]
2025-03-06 12:49:01,960 - INFO -           [0, 1]
2025-03-06 12:49:01,960 - INFO -           - Piece: I at Position: (0, 0) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,960 - INFO -             [1]
2025-03-06 12:49:01,961 - INFO -             [1]
2025-03-06 12:49:01,961 - INFO -             [1]
2025-03-06 12:49:01,961 - INFO -           - Piece: I at Position: (1, 0) (Cost: 31, Heuristic: 10), victory
2025-03-06 12:49:01,961 - INFO -             [1]
2025-03-06 12:49:01,961 - INFO -             [1]
2025-03-06 12:49:01,961 - INFO -             [1]
2025-03-06 12:49:01,961 - INFO -           - Piece: I at Position: (2, 0) (Cost: 36, Heuristic: 10), victory
2025-03-06 12:49:01,962 - INFO -             [1]
2025-03-06 12:49:01,962 - INFO -             [1]
2025-03-06 12:49:01,962 - INFO -             [1]
2025-03-06 12:49:01,962 - INFO -     - Piece: Z at Position: (3, 2) (Cost: 42, Heuristic: 0), None
2025-03-06 12:49:01,963 - INFO -       [1, 1, 0]
2025-03-06 12:49:01,963 - INFO -       [0, 1, 1]
2025-03-06 12:49:01,963 - INFO -       - Piece: L_180 at Position: (0, 1) (Cost: 18, Heuristic: 0), None
2025-03-06 12:49:01,963 - INFO -         [2, 1]
2025-03-06 12:49:01,963 - INFO -         [0, 1]
2025-03-06 12:49:01,964 - INFO -         [0, 1]
2025-03-06 12:49:01,964 - INFO -         - Piece: L_180 at Position: (0, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 12:49:01,964 - INFO -           [1, 1]
2025-03-06 12:49:01,964 - INFO -           [0, 1]
2025-03-06 12:49:01,965 - INFO -           [0, 1]
2025-03-06 12:49:01,965 - INFO -         - Piece: L_180 at Position: (1, 3) (Cost: 9, Heuristic: 0), defeat
2025-03-06 12:49:01,965 - INFO -           [1, 1]
2025-03-06 12:49:01,965 - INFO -           [0, 1]
2025-03-06 12:49:01,965 - INFO -           [0, 1]
2025-03-06 12:49:01,966 - INFO -       - Piece: L_180 at Position: (0, 2) (Cost: 43, Heuristic: 10), None
2025-03-06 12:49:01,966 - INFO -         [2, 1]
2025-03-06 12:49:01,966 - INFO -         [0, 1]
2025-03-06 12:49:01,966 - INFO -         [0, 1]
2025-03-06 12:49:01,966 - INFO -         - Piece: L_180 at Position: (0, 3) (Cost: 24, Heuristic: 0), None
2025-03-06 12:49:01,967 - INFO -           [1, 1]
2025-03-06 12:49:01,967 - INFO -           [0, 1]
2025-03-06 12:49:01,967 - INFO -           [0, 1]
2025-03-06 12:49:01,967 - INFO -           - Piece: I at Position: (1, 3) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,967 - INFO -             [1]
2025-03-06 12:49:01,967 - INFO -             [1]
2025-03-06 12:49:01,968 - INFO -             [1]
2025-03-06 12:49:01,968 - INFO -           - Piece: I at Position: (2, 3) (Cost: 16, Heuristic: 0), victory
2025-03-06 12:49:01,968 - INFO -             [1]
2025-03-06 12:49:01,968 - INFO -             [1]
2025-03-06 12:49:01,968 - INFO -             [1]
2025-03-06 12:49:01,968 - INFO -         - Piece: L_180 at Position: (1, 2) (Cost: 19, Heuristic: 0), None
2025-03-06 12:49:01,968 - INFO -           [1, 1]
2025-03-06 12:49:01,969 - INFO -           [0, 1]
2025-03-06 12:49:01,969 - INFO -           [0, 1]
2025-03-06 12:49:01,969 - INFO -           - Piece: I at Position: (0, 4) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,969 - INFO -             [1]
2025-03-06 12:49:01,969 - INFO -             [1]
2025-03-06 12:49:01,969 - INFO -             [1]
2025-03-06 12:49:01,969 - INFO -           - Piece: I at Position: (1, 4) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,970 - INFO -             [1]
2025-03-06 12:49:01,970 - INFO -             [1]
2025-03-06 12:49:01,970 - INFO -             [1]
2025-03-06 12:49:01,970 - INFO -         - Piece: L_180 at Position: (1, 3) (Cost: 14, Heuristic: 0), None
2025-03-06 12:49:01,970 - INFO -           [1, 1]
2025-03-06 12:49:01,970 - INFO -           [0, 1]
2025-03-06 12:49:01,970 - INFO -           [0, 1]
2025-03-06 12:49:01,970 - INFO -           - Piece: I at Position: (2, 3) (Cost: 11, Heuristic: 0), victory
2025-03-06 12:49:01,970 - INFO -             [1]
2025-03-06 12:49:01,971 - INFO -             [1]
2025-03-06 12:49:01,971 - INFO -             [1]
2025-03-06 12:49:01,971 - INFO -         - Piece: L_180 at Position: (2, 2) (Cost: 29, Heuristic: 0), None
2025-03-06 12:49:01,971 - INFO -           [1, 1]
2025-03-06 12:49:01,971 - INFO -           [0, 1]
2025-03-06 12:49:01,971 - INFO -           [0, 1]
2025-03-06 12:49:01,971 - INFO -           - Piece: I at Position: (0, 4) (Cost: 41, Heuristic: 20), victory
2025-03-06 12:49:01,971 - INFO -             [1]
2025-03-06 12:49:01,971 - INFO -             [1]
2025-03-06 12:49:01,972 - INFO -             [1]
2025-03-06 12:49:01,972 - INFO -           - Piece: I at Position: (1, 4) (Cost: 41, Heuristic: 20), victory
2025-03-06 12:49:01,972 - INFO -             [1]
2025-03-06 12:49:01,972 - INFO -             [1]
2025-03-06 12:49:01,972 - INFO -             [1]
2025-03-06 12:49:01,972 - INFO -       - Piece: L_180 at Position: (0, 3) (Cost: 18, Heuristic: 0), None
2025-03-06 12:49:01,972 - INFO -         [2, 1]
2025-03-06 12:49:01,972 - INFO -         [0, 1]
2025-03-06 12:49:01,972 - INFO -         [0, 1]
2025-03-06 12:49:01,973 - INFO -         - Piece: L_180 at Position: (0, 1) (Cost: 9, Heuristic: 0), defeat
2025-03-06 12:49:01,973 - INFO -           [1, 1]
2025-03-06 12:49:01,973 - INFO -           [0, 1]
2025-03-06 12:49:01,973 - INFO -           [0, 1]
2025-03-06 12:49:01,973 - INFO -       - Piece: L_180 at Position: (1, 3) (Cost: 23, Heuristic: 0), None
2025-03-06 12:49:01,973 - INFO -         [2, 1]
2025-03-06 12:49:01,973 - INFO -         [0, 1]
2025-03-06 12:49:01,973 - INFO -         [0, 1]
2025-03-06 12:49:01,974 - INFO -         - Piece: L_180 at Position: (0, 1) (Cost: 9, Heuristic: 0), defeat
2025-03-06 12:49:01,974 - INFO -           [1, 1]
2025-03-06 12:49:01,974 - INFO -           [0, 1]
2025-03-06 12:49:01,974 - INFO -           [0, 1]
2025-03-06 12:49:01,974 - INFO -   - Piece: L_180 at Position: (2, 1) (Cost: 71, Heuristic: 0), None
2025-03-06 12:49:01,975 - INFO -     [2, 1]
2025-03-06 12:49:01,975 - INFO -     [0, 1]
2025-03-06 12:49:01,975 - INFO -     [0, 1]
2025-03-06 12:49:01,975 - INFO -     - Piece: Z at Position: (0, 0) (Cost: 42, Heuristic: 0), None
2025-03-06 12:49:01,975 - INFO -       [1, 1, 0]
2025-03-06 12:49:01,975 - INFO -       [0, 1, 1]
2025-03-06 12:49:01,975 - INFO -       - Piece: L_180 at Position: (0, 2) (Cost: 63, Heuristic: 20), defeat
2025-03-06 12:49:01,975 - INFO -         [2, 1]
2025-03-06 12:49:01,976 - INFO -         [0, 1]
2025-03-06 12:49:01,976 - INFO -         [0, 1]
2025-03-06 12:49:01,976 - INFO -       - Piece: L_180 at Position: (0, 3) (Cost: 23, Heuristic: 0), defeat
2025-03-06 12:49:01,976 - INFO -         [2, 1]
2025-03-06 12:49:01,976 - INFO -         [0, 1]
2025-03-06 12:49:01,976 - INFO -         [0, 1]
2025-03-06 12:49:01,976 - INFO -       - Piece: L_180 at Position: (1, 3) (Cost: 18, Heuristic: 0), defeat
2025-03-06 12:49:01,976 - INFO -         [2, 1]
2025-03-06 12:49:01,976 - INFO -         [0, 1]
2025-03-06 12:49:01,977 - INFO -         [0, 1]
2025-03-06 12:49:01,977 - INFO -       - Piece: L_180 at Position: (2, 3) (Cost: 18, Heuristic: 0), defeat
2025-03-06 12:49:01,977 - INFO -         [2, 1]
2025-03-06 12:49:01,977 - INFO -         [0, 1]
2025-03-06 12:49:01,977 - INFO -         [0, 1]
2025-03-06 12:49:01,977 - INFO -     - Piece: Z at Position: (0, 1) (Cost: 72, Heuristic: 10), None
2025-03-06 12:49:01,977 - INFO -       [1, 1, 0]
2025-03-06 12:49:01,977 - INFO -       [0, 1, 1]
2025-03-06 12:49:01,978 - INFO -       - Piece: L_180 at Position: (0, 3) (Cost: 58, Heuristic: 0), None
2025-03-06 12:49:01,978 - INFO -         [2, 1]
2025-03-06 12:49:01,978 - INFO -         [0, 1]
2025-03-06 12:49:01,978 - INFO -         [0, 1]
2025-03-06 12:49:01,978 - INFO -         - Piece: L_180 at Position: (1, 1) (Cost: 34, Heuristic: 0), None
2025-03-06 12:49:01,979 - INFO -           [1, 1]
2025-03-06 12:49:01,979 - INFO -           [0, 1]
2025-03-06 12:49:01,980 - INFO -           [0, 1]
2025-03-06 12:49:01,980 - INFO -           - Piece: I at Position: (0, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 12:49:01,980 - INFO -             [1]
2025-03-06 12:49:01,981 - INFO -             [1]
2025-03-06 12:49:01,981 - INFO -             [1]
2025-03-06 12:49:01,981 - INFO -           - Piece: I at Position: (1, 0) (Cost: 41, Heuristic: 10), victory
2025-03-06 12:49:01,982 - INFO -             [1]
2025-03-06 12:49:01,982 - INFO -             [1]
